energy,sStart,sDisc,theta,label
55.47975945035096,0.5,0.10528493502076336,0.5247321355363076,Photon
0.2290395619970205,3.5,0.5795465271252791,0.537137294975431,Neutron
3.0694205430753625,0.0,0.3864396019512519,1.7874886085848944,Electron
0.5932518999574501,0.0,0.6940258928358504,1.7885024692183775,Photon
1.0236342450988194,0.0,0.40569481691787257,1.7905118333429775,Photon
12.511803914300874,0.0,0.6190349309364259,1.084509015830804,Pion
0.34908576325436924,0.0,0.39746646514396256,1.0780373442632574,Photon
0.5700509488941246,0.0,0.5743668058762588,1.0789835044826528,Photon
1.3835369317152335,0.0,0.4909327977937821,1.1132343562291804,Pion
1.5155849889257043,0.0,0.5681162231165182,1.1035141504653367,Neutron
11.602736481274217,0.5,0.22923574282703615,2.5691695209824568,Electron
0.19315728165165194,11.5,0.6449556725613501,2.5621479515731047,Photon
21.1231653609484,0.0,0.3028438104602468,0.9895933541808934,Electron
0.2285810975783315,3.0,0.7978997844861395,0.9532589151748297,Photon
0.7889654921027142,0.0,0.5192328995861625,0.994912200896427,Neutron
0.3285445636833688,0.0,0.5821440762003504,0.9836178339012849,Neutron
0.2137100968114159,4.5,0.294754658727529,0.7251203192819476,Neutron
0.26329626820125607,1.5,0.4021491795072461,0.700924688809778,Photon
21.559620017546486,0.0,1.129202760319098,0.6898833829134654,Neutron
9.008917554922839,1.0,0.25120564575788457,0.3973201247492469,Photon
35.71796731457706,0.5,0.11951325687444375,0.3972064848723871,Photon
40.497787698870205,0.0,0.6812929523993846,1.4759340374027645,Pion
112.56356795622659,0.5,0.10288160489280848,2.8497069482212627,Electron
1.1011973652872995,2.5,0.8918699023057317,2.8395860764755874,Neutron
17.599117579804936,0.0,0.8095507321482714,1.6739036263073654,Pion
1.3680393946903093,0.0,0.5846315872258718,1.6738870028553698,Photon
13.775601134505726,0.0,0.3005910246840684,2.504277541077969,Electron
0.249104954807395,0.0,0.6602506077213687,2.511732316682429,Neutron
75.66579151296679,2.0,0.11917948446904503,2.7554383159954634,Electron
0.16669015631255177,9.0,0.5435019726510929,2.7536721918712037,Photon
0.3682496584269174,7.5,0.5571112007943319,2.7710014308945587,Neutron
4.875615394768441,2.0,0.3325883300332161,0.5868713570130202,Photon
0.3715300992924044,1.5,0.3369107808239763,0.5929993171552973,Photon
33.99210580564999,0.0,0.1968860965806968,0.5936927575618979,Photon
33.371661469640195,0.0,0.18873712061960846,0.5936341520692111,Photon
0.38719159221667554,9.0,0.7179108016859905,0.5854717911603889,Neutron
18.655523432367787,0.0,0.4074787490037173,1.5002000471531436,Electron
0.30128399342664053,12.0,0.6491926776126064,1.4859912407741462,Neutron
0.5492956746800741,0.0,0.9665740414571804,1.5031031618794917,Photon
6.845154233674672,0.0,0.6712245274053447,2.2230731375785933,Pion
25.917312146702823,2.0,0.11759647232207587,2.7017442666278035,Electron
0.4090853423873041,10.0,0.9527130517110073,2.709903632507779,Neutron
1.354583965027141,1.5,0.27941885045631576,2.571364015598767,Electron
0.4782338532958338,1.5,0.8560362270268286,2.6116959232204,Neutron
116.76022057835137,0.0,0.07460579378514778,2.804199073254799,Electron
0.26473533839523267,19.0,0.7944169726445136,2.817342445066955,Neutron
0.4943600060008383,14.0,0.616597169878363,2.8048050626229974,Photon
0.5591956406019617,6.0,0.7421074062787288,2.8025965295185324,Photon
0.31896455989431977,2.5,0.5724803247914267,2.785843238226145,Neutron
4.6587717480959085,0.5,0.279222914113672,2.6945198227765896,Photon
50.422088283508046,0.5,0.12236173939905177,2.6948137463883413,Photon
0.6047812928148723,13.5,0.7180343175206182,2.6795828337588894,Neutron
7.267152976855943,0.0,0.6868301073758432,1.438101672811123,Pion
15.51770164506741,0.5,0.2195044554327173,2.8542314559057798,Photon
10.568025990956672,1.0,0.16588569766093036,2.8535255011914096,Photon
33.80039722427147,0.0,0.30959090754422214,2.503044829681177,Electron
0.6358611378758148,0.0,1.207638401505071,2.5029858014315165,Photon
1.220405247679655,0.0,0.469290689355972,2.505072213657235,Photon
0.5319544144050238,14.0,1.1421464646348758,2.516997439122433,Neutron
12.549660563952113,0.0,0.19905409316509753,0.5726699985430062,Photon
38.273695423658225,0.0,0.7077847512997718,1.0093609588981303,Pion
0.3102694593638445,0.0,0.4750313518578999,1.0039491322932665,Photon
101.29338309736147,0.0,0.06922092574423522,0.2417472336003599,Electron
0.3636392846097088,4.5,0.9050084593505677,0.2615857802737014,Neutron
0.9076184486325833,3.0,0.4152699406864274,0.243729393557569,Photon
10.61891983756863,0.0,0.4210805141068743,0.953240357332702,Photon
0.43787691789194677,0.0,0.6701611713596575,0.9531426916268698,Neutron
0.22679993051387085,0.0,0.45285953459032385,0.9442561431989162,Photon
1.1462417442211026,0.0,0.8488901999525319,0.9418608500003086,Photon
14.374646517920985,0.0,0.6488873109745572,1.0369778879761709,Pion
1.146034943741598,0.0,0.5079459566860859,1.0354917920226192,Neutron
13.936072267601293,0.0,0.6171167206997249,0.8549451049761925,Pion
0.7139094789530873,0.0,0.521593196784555,0.854194578175377,Photon
1.6030330571466842,0.5,0.2875984067814099,2.708821250114614,Electron
